GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_REST_DAYS,away_REST_DAYS,home_SPLIT_WIN_PCT,away_SPLIT_WIN_PCT,home_ROLLING_5_WIN,home_ROLLING_10_WIN,away_ROLLING_5_WIN,away_ROLLING_10_WIN,home_ROLLING_5_OFF_RATING,home_ROLLING_5_DEF_RATING,home_ROLLING_5_PACE,away_ROLLING_5_OFF_RATING,away_ROLLING_5_DEF_RATING,away_ROLLING_5_PACE,home_WIN,kalshi_market_ticker,kalshi_event_ticker,kalshi_market_title,kalshi_market_subtitle,kalshi_market_status,kalshi_market_source,kalshi_yes_price,kalshi_no_price,kalshi_last_price,kalshi_price_home_win,kalshi_yes_team,kalshi_volume,kalshi_close_time,kalshi_settlement_ts
2025-12-26,ORL,CHA,2.0,2.0,0.75,0.2222222222222222,0.4,0.5,0.6,0.4,110.72,119.08,100.624,117.1,116.72,100.39,0,KXNBAGAME-25DEC26CHAORL-ORL,KXNBAGAME-25DEC26CHAORL,Charlotte vs Orlando Winner?,,finalized,live,0.5,0.5,0.01,0.5,ORL,2904434.0,2025-12-27T02:44:43.312833Z,2025-12-27T02:54:11.805623Z
2025-12-27,ORL,DEN,0.0,1.0,0.7058823529411765,0.7777777777777778,0.4,0.4,0.6,0.8,109.06,118.68,99.224,121.38,117.26,102.174,1,KXNBAGAME-25DEC27DENORL-DEN,KXNBAGAME-25DEC27DENORL,Denver vs Orlando Winner?,,finalized,live,0.5,0.5,0.01,0.5,DEN,4587995.0,2025-12-28T03:19:55.274947Z,2025-12-28T03:29:21.820843Z
2026-01-04,ORL,IND,1.0,1.0,0.7222222222222222,0.1111111111111111,0.4,0.4,0.0,0.0,112.5,117.08,100.2,110.74,123.0,104.9,1,KXNBAGAME-26JAN04INDORL-ORL,KXNBAGAME-26JAN04INDORL,Indiana vs Orlando Winner?,,finalized,live,0.5,0.5,0.99,0.5,ORL,1989824.0,2026-01-04T22:40:42.879978Z,2026-01-04T22:50:09.405431Z
2026-01-09,ORL,PHI,1.0,1.0,0.7368421052631579,0.5555555555555556,0.6,0.5,0.8,0.6,111.84,112.78,101.394,124.16,114.26,100.352,0,KXNBAGAME-26JAN09PHIORL-ORL,KXNBAGAME-26JAN09PHIORL,Philadelphia at Orlando Winner?,,finalized,live,0.5,0.5,0.01,0.5,ORL,2049470.0,2026-01-10T02:43:42.358721Z,2026-01-10T02:53:11.253039Z
2026-01-11,ORL,NOP,1.0,1.0,0.7,0.1666666666666666,0.4,0.5,0.2,0.1,110.04,113.62,99.094,105.88,113.38000000000002,103.2,1,KXNBAGAME-26JAN11NOPORL-ORL,KXNBAGAME-26JAN11NOPORL,New Orleans at Orlando Winner?,,finalized,live,0.5,0.5,0.99,0.5,ORL,3642249.0,2026-01-11T22:43:48.769748Z,2026-01-11T22:53:17.736775Z
2026-01-22,ORL,CHA,3.0,0.0,0.7142857142857143,0.3703703703703703,0.6,0.5,0.4,0.5,110.98,113.4,97.194,117.2,115.02,95.3,0,KXNBAGAME-26JAN22CHAORL-ORL,KXNBAGAME-26JAN22CHAORL,Charlotte at Orlando Winner?,,finalized,live,0.5,0.5,0.01,0.5,ORL,2414564.0,2026-01-23T02:39:57.664698Z,2026-01-23T02:41:30.348971Z
2026-01-24,ORL,CLE,1.0,0.0,0.6818181818181818,0.5,0.4,0.5,0.8,0.6,111.0,118.9,97.9,113.84,112.1,100.3,0,KXNBAGAME-26JAN24CLEORL-CLE,KXNBAGAME-26JAN24CLEORL,Cleveland at Orlando Winner?,,finalized,live,0.5,0.5,0.99,0.5,CLE,4825362.0,2026-01-25T02:49:45.236842Z,2026-01-25T02:51:20.555402Z
2026-01-30,ORL,TOR,1.0,1.0,0.6521739130434783,0.6428571428571429,0.2,0.4,0.8,0.6,108.26,122.02,99.7,114.14,110.36,100.1,1,KXNBAGAME-26JAN30TORORL-TOR,KXNBAGAME-26JAN30TORORL,Toronto at Orlando Winner?,,finalized,live,0.5,0.5,0.01,0.5,TOR,4408345.0,2026-01-31T03:37:28Z,2026-01-31T03:39:07.136344Z
2026-02-05,ORL,BKN,1.0,1.0,0.6666666666666666,0.2857142857142857,0.4,0.4,0.2,0.1,109.52,119.28000000000002,100.8,106.7,119.46,94.6,1,KXNBAGAME-26FEB05BKNORL-ORL,KXNBAGAME-26FEB05BKNORL,Brooklyn at Orlando Winner?,,finalized,live,0.5,0.5,0.99,0.5,ORL,802034.0,2026-02-06T02:53:32Z,2026-02-06T02:55:09.994256Z
2026-02-07,ORL,UTA,1.0,1.0,0.68,0.2222222222222222,0.6,0.4,0.2,0.2,113.42,115.28000000000002,101.2,112.92,118.12,101.4,1,KXNBAGAME-26FEB07UTAORL-ORL,KXNBAGAME-26FEB07UTAORL,Utah at Orlando Winner?,,finalized,live,0.5,0.5,0.99,0.5,ORL,4821850.0,2026-02-08T02:45:43Z,2026-02-08T02:47:20.077701Z
2026-02-09,ORL,MIL,1.0,2.0,0.6923076923076923,0.3928571428571428,0.6,0.4,0.6,0.4,109.86,112.44,102.6,113.2,116.4,95.41,1,KXNBAGAME-26FEB09MILORL-MIL,KXNBAGAME-26FEB09MILORL,Milwaukee at Orlando Winner?,,finalized,live,0.005,0.995,0.01,0.995,MIL,1701619.0,2026-02-10T03:13:44Z,2026-02-10T03:15:19.818738Z
2026-02-11,ORL,MIL,1.0,1.0,0.7037037037037037,0.3793103448275862,0.6,0.5,0.6,0.4,107.96,109.12,102.0,113.98,118.42,94.91,0,KXNBAGAME-26FEB11MILORL-MIL,KXNBAGAME-26FEB11MILORL,Milwaukee at Orlando Winner?,,finalized,live,0.995,0.005,0.99,0.005,MIL,2823126.0,2026-02-12T02:41:33Z,2026-02-12T02:43:10.151036Z
2026-02-26,ORL,HOU,1.0,0.0,0.6785714285714286,0.5625,0.6,0.6,0.6,0.6,115.78,109.1,95.342,116.14,106.06,97.5,0,KXNBA1HWINNER-26FEB26HOUORL-HOU,KXNBA1HWINNER-26FEB26HOUORL,Houston vs Orlando: First Half Winner?,,finalized,live,0.005,0.995,0.19,0.995,HOU,5632.0,2026-02-27T01:45:42Z,2026-02-27T01:51:47.307541Z
2026-03-01,ORL,DET,2.0,1.0,0.6551724137931034,0.7096774193548387,0.6,0.6,0.8,0.8,116.04,109.28,94.942,116.36,110.36,101.372,0,KXNBA1HWINNER-26MAR01DETORL-DET,KXNBA1HWINNER-26MAR01DETORL,Detroit vs Orlando: First Half Winner?,,finalized,live,0.005,0.995,0.03,0.995,DET,9811.0,2026-03-02T00:17:41Z,2026-03-02T00:23:46.717152Z
2026-03-03,ORL,WAS,1.0,0.0,0.6333333333333333,0.2,0.4,0.6,0.0,0.2,108.58,111.24,95.042,109.3,124.66,101.3,1,KXNBAGAME-26MAR03WASORL-WAS,KXNBAGAME-26MAR03WASORL,Washington at Orlando Winner?,,finalized,live,0.005,0.995,0.01,0.995,WAS,1532297.0,2026-03-04T02:44:15Z,2026-03-04T02:45:47.062447Z
2026-03-05,ORL,DAL,1.0,1.0,0.6451612903225806,0.3,0.6,0.6,0.2,0.2,113.22,112.68,97.0,104.24,115.78,100.9,1,KXNBAGAME-26MAR05DALORL-DAL,KXNBAGAME-26MAR05DALORL,Dallas at Orlando Winner?,,finalized,live,0.005,0.995,0.01,0.995,DAL,4153590.0,2026-03-06T02:44:13Z,2026-03-06T02:45:49.09507Z
2026-03-11,ORL,CLE,2.0,1.0,0.65625,0.5454545454545454,0.8,0.7,0.6,0.6,116.84,101.98,100.1,113.04,112.16,95.172,1,KXNBAGAME-26MAR11CLEORL-CLE,KXNBAGAME-26MAR11CLEORL,Cleveland at Orlando Winner?,,finalized,live,0.005,0.995,0.01,0.995,CLE,6450765.0,2026-03-12T02:28:12Z,2026-03-12T02:29:57.402619Z
2026-03-12,ORL,WAS,0.0,1.0,0.6666666666666666,0.1818181818181818,1.0,0.7,0.0,0.1,125.28000000000002,107.08,98.8,112.92,126.54,104.1,1,KXNBAGAME-26MAR12WASORL-ORL,KXNBAGAME-26MAR12WASORL,Washington at Orlando Winner?,,finalized,live,0.995,0.005,0.99,0.995,ORL,2226482.0,2026-03-13T01:52:14Z,2026-03-13T01:53:45.59999Z
2026-03-17,ORL,OKC,0.0,1.0,0.6764705882352942,0.7027027027027027,0.8,0.7,1.0,0.9,121.56,113.54,101.13,115.28,109.68,96.3,0,KXNBA1HWINNER-26MAR17OKCORL-TIE,KXNBA1HWINNER-26MAR17OKCORL,Oklahoma City vs Orlando: First Half Winner?,,finalized,live,0.005,0.995,0.07,0.995,OKC,607.0,2026-03-18T00:11:40Z,2026-03-18T00:17:39.189122Z
2026-03-23,ORL,IND,1.0,1.0,0.6388888888888888,0.1578947368421052,0.2,0.6,0.0,0.0,110.3,117.08,100.7,115.82,130.04,97.2,0,KXNBA2HWINNER-26MAR23INDORL-TIE,KXNBA2HWINNER-26MAR23INDORL,Indiana vs Orlando: Second Half Winner?,,finalized,live,0.005,0.995,0.44,0.995,IND,4.0,2026-03-24T01:37:35Z,2026-03-24T01:43:40.786897Z
2025-04-19,IND,MIL,5.0,5.0,0.7142857142857143,0.5,0.8,0.8,1.0,0.8,110.04,109.08,102.072,121.7,112.26,99.944,1,KXNBAGAME-25APR19MILIND-MIL,KXNBAGAME-25APR19MILIND,Milwaukee vs Indiana: Game 1 Winner? Winner?,,finalized,live,0.005,0.995,0.01,0.995,MIL,208317.0,2025-04-19T20:03:10.824743Z,2025-04-19T20:11:30.77819Z
2025-04-22,IND,MIL,2.0,2.0,0.7209302325581395,0.4888888888888889,0.8,0.8,0.8,0.8,110.36,106.22,100.572,119.5,114.98,99.444,1,KXNBAGAME-25APR22MILIND-MIL,KXNBAGAME-25APR22MILIND,Milwaukee vs Indiana Winner?,,finalized,live,0.005,0.995,0.01,0.995,MIL,261979.0,2025-04-23T01:46:24.890069Z,2025-04-23T01:54:44.794056Z
2025-04-29,IND,MIL,1.0,1.0,0.7272727272727273,0.4782608695652174,0.8,0.8,0.4,0.7,116.12,108.56000000000002,98.572,115.2,120.68,97.544,1,KXNBASERIES-25MILIND-MIL,KXNBASERIES-25MILIND,Milwaukee vs Indiana Series Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIL,1997592.0,2025-04-30T01:01:56.124752Z,2025-04-30T01:02:59.562508Z
2025-05-09,IND,CLE,2.0,2.0,0.7333333333333333,0.7111111111111111,0.8,0.8,0.6,0.6,117.8,113.2,98.452,127.2,107.64,96.9,0,KXNBAGAME-25MAY09CLEIND-IND,KXNBAGAME-25MAY09CLEIND,Cleveland vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,1049952.0,2025-05-10T02:34:23.405224Z,2025-05-10T02:42:43.298442Z
2025-05-11,IND,CLE,1.0,1.0,0.717391304347826,0.717391304347826,0.8,0.7,0.6,0.6,117.6,113.56,99.452,125.7,104.26000000000002,98.7,1,KXNBAGAME-25MAY11CLEIND-CLE,KXNBAGAME-25MAY11CLEIND,Cleveland vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,CLE,956828.0,2025-05-12T02:56:24.703274Z,2025-05-12T03:04:44.288257Z
2025-05-25,IND,NYK,1.0,1.0,0.723404255319149,0.6122448979591837,0.8,0.8,0.4,0.5,119.12,116.28,98.482,122.68,119.78,93.482,0,KXNBAGAME-25MAY25NYKIND-NYK,KXNBAGAME-25MAY25NYKIND,New York vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,NYK,10415197.0,2025-05-26T02:56:10.818211Z,2025-05-26T03:04:30.365455Z
2025-05-27,IND,NYK,1.0,1.0,0.7083333333333334,0.62,0.8,0.8,0.4,0.6,119.98,114.36,96.782,119.26,116.8,93.682,1,KXNBAGAME-25MAY27NYKIND-NYK,KXNBAGAME-25MAY27NYKIND,New York vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,NYK,9014356.0,2025-05-28T02:56:11.443986Z,2025-05-28T03:04:31.777575Z
2025-05-31,IND,NYK,1.0,1.0,0.7142857142857143,0.6078431372549019,0.6,0.7,0.4,0.5,116.02,117.7,96.882,117.7,116.02,96.882,1,KXNBAGAME-25MAY31NYKIND-IND,KXNBAGAME-25MAY31NYKIND,New York vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,IND,8147464.0,2025-06-01T02:44:22.781087Z,2025-06-01T02:52:42.577269Z
2025-06-11,IND,OKC,2.0,2.0,0.72,0.7647058823529411,0.6,0.7,0.6,0.7,113.5,114.68,99.9,116.54,115.8,100.7,1,KXNBAGAME-25JUN11OKCIND-OKC,KXNBAGAME-25JUN11OKCIND,Oklahoma City vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,OKC,13737622.0,2025-06-12T03:24:18.186502Z,2025-06-12T03:32:39.064316Z
2025-06-13,IND,OKC,1.0,1.0,0.7254901960784313,0.75,0.6,0.7,0.6,0.6,111.7,112.6,99.2,117.92,110.68,100.5,0,KXNBAGAME-25JUN13OKCIND-IND,KXNBAGAME-25JUN13OKCIND,Oklahoma City vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,14418904.0,2025-06-14T03:51:27.445045Z,2025-06-14T03:59:51.502537Z
2025-06-19,IND,OKC,2.0,2.0,0.7115384615384616,0.7547169811320755,0.4,0.5,0.6,0.7,110.06,114.8,99.5,114.8,110.06000000000002,99.5,1,KXNBAGAME-25JUN19OKCIND-OKC,KXNBAGAME-25JUN19OKCIND,Oklahoma City vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,OKC,16555809.0,2025-06-20T03:21:05.664258Z,2025-06-20T03:29:25.807428Z
2025-10-11,IND,OKC,3.0,1.0,0.0,0.5,0.4,0.5,0.6,0.6,107.9,110.18,99.02,105.26,104.54,102.3,1,KXNBAGAME-25OCT11OKCIND-OKC,KXNBAGAME-25OCT11OKCIND,Oklahoma City vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,OKC,71129.0,2025-10-12T01:49:31.558391Z,2025-10-12T01:57:54.77674Z
2025-10-13,IND,SAS,1.0,2.0,1.0,1.0,0.6,0.6,0.8,0.6,108.98000000000002,106.76,100.32,113.78,108.86,100.972,0,KXNBAGAME-25OCT13SASIND-IND,KXNBAGAME-25OCT13SASIND,San Antonio vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,86065.0,2025-10-14T01:30:03.290966Z,2025-10-14T01:39:23.893517Z
2025-10-23,IND,OKC,5.0,1.0,0.5,0.5,0.4,0.4,0.8,0.7,107.14,114.92,101.12,106.44,106.24,100.904,0,KXNBAGAME-25OCT23OKCIND-OKC,KXNBAGAME-25OCT23OKCIND,Oklahoma City vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,OKC,7878572.0,2025-10-24T03:09:59.121008Z,2025-10-24T03:19:59.697654Z
2025-10-31,IND,ATL,1.0,1.0,0.3333333333333333,0.6,0.0,0.3,0.4,0.4,103.8,117.34,102.524,111.24,117.56,102.4,0,KXNBAGAME-25OCT31ATLIND-IND,KXNBAGAME-25OCT31ATLIND,Atlanta vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,2275276.0,2025-11-01T01:50:17.734932Z,2025-11-01T01:59:38.049488Z
2025-11-01,IND,GSW,0.0,1.0,0.25,0.4,0.0,0.2,0.6,0.6,104.78000000000002,116.34,102.424,115.18,113.1,101.09,1,KXNBAGAME-25NOV01GSWIND-IND,KXNBAGAME-25NOV01GSWIND,Golden State vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,IND,2368978.0,2025-11-02T01:45:09.260227Z,2025-11-02T01:54:30.034183Z
2025-11-03,IND,MIL,1.0,1.0,0.4,0.75,0.2,0.3,0.6,0.7,105.54,115.0,102.2,120.28000000000002,116.34,101.5,0,KXNBAGAME-25NOV03MILIND-MIL,KXNBAGAME-25NOV03MILIND,Milwaukee vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,MIL,2917498.0,2025-11-04T02:56:11.599185Z,2025-11-04T03:05:31.872155Z
2025-11-05,IND,BKN,1.0,1.0,0.3333333333333333,0.1666666666666666,0.2,0.2,0.0,0.1,107.46,112.38,102.6,112.34,129.56,96.7,0,KXNBAGAME-25NOV05BKNIND-BKN,KXNBAGAME-25NOV05BKNIND,Brooklyn vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,BKN,3104440.0,2025-11-06T02:55:15.930779Z,2025-11-06T03:04:36.014185Z
2025-11-15,IND,TOR,1.0,1.0,0.2857142857142857,0.6363636363636364,0.0,0.1,0.8,0.6,101.14,124.58,101.0,121.22,110.5,99.4,0,KXNBAGAME-25NOV15TORIND-TOR,KXNBAGAME-25NOV15TORIND,Toronto vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,2679612.0,2025-11-16T02:59:37.651809Z,2025-11-16T03:08:57.499558Z
2025-11-19,IND,CHA,1.0,1.0,0.25,0.2,0.0,0.1,0.2,0.2,104.0,128.01999999999998,102.3,111.92,118.22,97.416,1,KXNBAGAME-25NOV19CHAIND-CHA,KXNBAGAME-25NOV19CHAIND,Charlotte vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,CHA,3188990.0,2025-11-20T02:34:53.011655Z,2025-11-20T02:44:20.502385Z
2025-11-24,IND,DET,2.0,1.0,0.3333333333333333,0.7272727272727273,0.2,0.1,1.0,1.0,109.08,122.6,102.3,120.9,109.66,101.7,0,KXNBAGAME-25NOV24DETIND-DET,KXNBAGAME-25NOV24DETIND,Detroit vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,DET,2538423.0,2025-11-25T03:04:53.853863Z,2025-11-25T03:14:14.332654Z
2025-11-28,IND,WAS,1.0,2.0,0.3,0.1666666666666666,0.2,0.1,0.2,0.1,110.5,114.46,101.7,113.78,121.98000000000002,101.808,1,KXNBAGAME-25NOV28WASIND-WAS,KXNBAGAME-25NOV28WASIND,Washington vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,WAS,818760.0,2025-11-29T03:14:52.804095Z,2025-11-29T03:24:13.137916Z
2025-11-29,IND,CHI,0.0,0.0,0.3636363636363636,0.3333333333333333,0.4,0.2,0.4,0.3,112.56,106.82,101.2,110.62,120.98000000000002,107.6,1,KXNBAGAME-25NOV29CHIIND-CHI,KXNBAGAME-25NOV29CHIIND,Chicago vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,CHI,3949517.0,2025-11-30T03:04:35.228344Z,2025-11-30T03:13:56.144198Z
2025-12-01,IND,CLE,1.0,0.0,0.4166666666666667,0.3636363636363636,0.4,0.3,0.4,0.5,108.18,103.42,101.0,114.14,113.5,100.9,0,KXNBAGAME-25DEC01CLEIND-CLE,KXNBAGAME-25DEC01CLEIND,Cleveland vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,CLE,2755876.0,2025-12-02T02:49:49.901869Z,2025-12-02T02:59:11.620567Z
2025-12-03,IND,DEN,1.0,1.0,0.3846153846153846,0.7692307692307693,0.4,0.3,0.4,0.6,110.84,107.62,100.2,130.26,127.14,97.9,0,KXNBAGAME-25DEC03DENIND-DEN,KXNBAGAME-25DEC03DENIND,Denver vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,3110094.0,2025-12-04T02:54:46.318606Z,2025-12-04T03:04:07.365591Z
2025-12-08,IND,SAC,2.0,1.0,0.3571428571428571,0.2666666666666666,0.6,0.4,0.2,0.3,117.1,112.3,99.7,108.84,116.9,100.5,1,KXNBAGAME-25DEC08SACIND-SAC,KXNBAGAME-25DEC08SACIND,Sacramento vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,SAC,4230781.0,2025-12-09T02:39:42.773863Z,2025-12-09T02:49:02.456825Z
2025-12-14,IND,WAS,1.0,1.0,0.4,0.1428571428571428,0.4,0.4,0.2,0.2,116.7,119.34,99.6,112.3,129.45999999999998,101.7,0,KXNBAGAME-25DEC14WASIND-WAS,KXNBAGAME-25DEC14WASIND,Washington vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,WAS,2110366.0,2025-12-14T22:50:01.101493Z,2025-12-15T00:48:03.934399Z
2025-12-18,IND,NYK,3.0,1.0,0.375,0.5714285714285714,0.4,0.4,1.0,0.9,112.44,115.8,97.9,126.3,110.44,98.8,0,KXNBAGAME-25DEC18NYKIND-NYK,KXNBAGAME-25DEC18NYKIND,New York vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,NYK,7486178.0,2025-12-19T02:44:59.016873Z,2025-12-19T02:54:21.367875Z
2025-12-23,IND,MIL,0.0,1.0,0.3529411764705882,0.3333333333333333,0.0,0.3,0.2,0.3,103.6,114.72,98.8,105.74,115.94,97.6,0,KXNBAGAME-25DEC23MILIND-IND,KXNBAGAME-25DEC23MILIND,Milwaukee vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,618649.0,2025-12-24T03:10:20.078099Z,2025-12-24T03:19:49.687564Z
2025-12-26,IND,BOS,2.0,3.0,0.3333333333333333,0.5625,0.0,0.2,0.6,0.8,101.36,113.68,98.9,114.78,111.12,96.0,0,KXNBAGAME-25DEC26BOSIND-IND,KXNBAGAME-25DEC26BOSIND,Boston vs Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,2280688.0,2025-12-27T02:44:43.665276Z,2025-12-27T02:54:11.98545Z
2025-12-31,IND,ORL,1.0,1.0,0.3157894736842105,0.4736842105263157,0.0,0.1,0.4,0.4,108.22,122.9,100.9,110.96,118.34,98.0,0,KXNBAGAME-25DEC31ORLIND-ORL,KXNBAGAME-25DEC31ORLIND,Orlando vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,ORL,3139724.0,2025-12-31T23:00:05.286855Z,2025-12-31T23:09:26.558332Z
2026-01-02,IND,SAS,1.0,1.0,0.3,0.7,0.0,0.0,0.6,0.7,108.4,122.22,103.5,120.02,116.64,100.0,0,KXNBAGAME-26JAN02SASIND-SAS,KXNBAGAME-26JAN02SASIND,San Antonio vs Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,SAS,3861307.0,2026-01-03T02:50:38.341923Z,2026-01-03T03:00:05.373287Z
2026-01-06,IND,CLE,1.0,1.0,0.2857142857142857,0.4117647058823529,0.0,0.0,0.6,0.5,112.2,122.28,104.6,112.08,108.52,101.5,0,KXNBAGAME-26JAN06CLEIND-CLE,KXNBAGAME-26JAN06CLEIND,Cleveland at Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,CLE,4730687.0,2026-01-07T02:34:34.298429Z,2026-01-07T02:44:01.21237Z
2026-01-10,IND,MIA,1.0,3.0,0.2727272727272727,0.35,0.2,0.1,0.6,0.5,112.0,116.43999999999998,103.7,113.8,111.54,105.8,1,KXNBAGAME-26JAN10MIAIND-MIA,KXNBAGAME-26JAN10MIAIND,Miami at Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIA,2729047.0,2026-01-11T02:33:26.472279Z,2026-01-11T02:42:47.684017Z
2026-01-12,IND,BOS,1.0,1.0,0.3043478260869565,0.6190476190476191,0.4,0.2,0.6,0.7,113.78,113.4,104.4,126.44,116.74,93.8,1,KXNBAGAME-26JAN12BOSIND-BOS,KXNBAGAME-26JAN12BOSIND,Boston at Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,BOS,5113948.0,2026-01-13T02:55:31.164094Z,2026-01-13T03:04:51.93161Z
2026-01-14,IND,TOR,1.0,1.0,0.3333333333333333,0.5909090909090909,0.6,0.3,0.6,0.6,113.54,111.06,101.7,112.16,112.7,96.244,0,KXNBAGAME-26JAN14TORIND-TOR,KXNBAGAME-26JAN14TORIND,Toronto at Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,TOR,4801502.0,2026-01-15T02:37:34.699032Z,2026-01-15T02:47:01.75287Z
2026-01-16,IND,NOP,1.0,1.0,0.32,0.1578947368421052,0.6,0.3,0.4,0.2,109.21999999999998,108.04,100.9,114.38,116.44,101.3,1,KXNBAGAME-26JAN16NOPIND-NOP,KXNBAGAME-26JAN16NOPIND,New Orleans at Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,NOP,2626847.0,2026-01-17T02:25:35.632726Z,2026-01-17T02:35:01.086305Z
2026-01-28,IND,CHI,1.0,1.0,0.3461538461538461,0.391304347826087,0.2,0.5,0.8,0.6,100.14,114.74,104.3,124.5,115.3,98.6,1,KXNBAGAME-26JAN28CHIIND-CHI,KXNBAGAME-26JAN28CHIIND,Chicago at Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,CHI,3964102.0,2026-01-29T02:35:49.440066Z,2026-01-29T02:37:20.330416Z
2026-01-31,IND,ATL,2.0,1.0,0.3703703703703703,0.5517241379310345,0.4,0.5,0.8,0.5,109.14,115.42,101.7,112.42,110.08,100.5,1,KXNBAGAME-26JAN31ATLIND-ATL,KXNBAGAME-26JAN31ATLIND,Atlanta at Indiana Winner?,,finalized,live,0.5,0.5,0.01,0.5,ATL,7154059.0,2026-02-01T02:37:28Z,2026-02-01T02:39:07.35269Z
2026-02-02,IND,HOU,1.0,1.0,0.3928571428571428,0.5357142857142857,0.6,0.5,0.8,0.7,112.22,115.36,103.5,109.54,104.58,97.1,0,KXNBAGAME-26FEB02HOUIND-HOU,KXNBAGAME-26FEB02HOUIND,Houston at Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,HOU,5313593.0,2026-02-03T02:47:24Z,2026-02-03T02:48:57.567181Z
2026-02-03,IND,UTA,0.0,1.0,0.3793103448275862,0.2,0.6,0.4,0.0,0.1,114.66,115.88000000000002,103.0,106.5,120.88000000000002,101.9,0,KXNBAGAME-26FEB03UTAIND-UTA,KXNBAGAME-26FEB03UTAIND,Utah at Indiana Winner?,,finalized,live,0.5,0.5,0.99,0.5,UTA,3155408.0,2026-02-04T02:28:06Z,2026-02-04T02:29:37.259961Z
2026-02-22,IND,DAL,1.0,1.0,0.3666666666666666,0.2592592592592592,0.4,0.4,0.0,0.0,107.66,113.31999999999998,105.268,109.02,121.92,105.0,0,KXNBA1HWINNER-26FEB22DALIND-TIE,KXNBA1HWINNER-26FEB22DALIND,Dallas vs Indiana: First Half Winner?,,finalized,live,0.005,0.995,0.05,0.995,DAL,143.0,2026-02-22T23:07:44Z,2026-02-22T23:13:46.452821Z
2026-02-24,IND,PHI,1.0,1.0,0.3548387096774194,0.5517241379310345,0.4,0.3,0.2,0.5,111.54,114.9,106.068,108.64,120.8,103.3,0,KXNBA1HWINNER-26FEB24PHIIND-TIE,KXNBA1HWINNER-26FEB24PHIIND,Philadelphia vs Indiana: First Half Winner?,,finalized,live,0.005,0.995,0.01,0.995,PHI,2045.0,2026-02-25T01:13:57Z,2026-02-25T01:20:05.336398Z
2026-02-26,IND,CHA,1.0,1.0,0.34375,0.5,0.2,0.2,0.6,0.7,108.22,115.76,107.5,121.4,113.72,95.8,0,KXNBA1HWINNER-26FEB26CHAIND-TIE,KXNBA1HWINNER-26FEB26CHAIND,Charlotte vs Indiana: First Half Winner?,,finalized,live,0.005,0.995,0.05,0.995,CHA,696.0,2026-02-27T01:10:57Z,2026-02-27T01:16:57.156542Z
2026-03-01,IND,MEM,2.0,1.0,0.3333333333333333,0.375,0.0,0.2,0.4,0.3,107.7,121.34,106.8,113.02,117.08,104.8,0,KXNBA1HWINNER-26MAR01MEMIND-TIE,KXNBA1HWINNER-26MAR01MEMIND,Memphis vs Indiana: First Half Winner?,,finalized,live,0.005,0.995,0.02,0.995,MEM,888.0,2026-03-01T23:05:32Z,2026-03-01T23:11:36.716547Z
