GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_REST_DAYS,away_REST_DAYS,home_SPLIT_WIN_PCT,away_SPLIT_WIN_PCT,home_ROLLING_5_WIN,home_ROLLING_10_WIN,away_ROLLING_5_WIN,away_ROLLING_10_WIN,home_ROLLING_5_OFF_RATING,home_ROLLING_5_DEF_RATING,home_ROLLING_5_PACE,away_ROLLING_5_OFF_RATING,away_ROLLING_5_DEF_RATING,away_ROLLING_5_PACE,home_WIN
2023-12-21,CHI,SAS,0.0,1.0,0.5,0.21428571428571427,0.6,0.7,0.2,0.1,120.17999999999999,116.53999999999999,96.3,105.6,114.64000000000001,105.9,1
2023-12-23,CHI,CLE,1.0,1.0,0.5263157894736842,0.4666666666666667,0.8,0.7,0.6,0.6,120.88000000000002,111.22,97.3,122.6,123.32000000000001,95.656,0
2023-12-26,CHI,ATL,2.0,2.0,0.5,0.42105263157894735,0.6,0.6,0.4,0.3,115.8,111.47999999999999,96.2,123.04,125.32000000000001,99.9,1
2023-12-28,CHI,IND,1.0,1.0,0.5238095238095238,0.4117647058823529,0.8,0.6,0.4,0.3,114.14000000000001,108.6,97.7,121.6,123.62,99.5,0
2023-12-30,CHI,PHI,1.0,0.0,0.5,0.6470588235294118,0.6,0.5,0.8,0.8,112.2,111.17999999999999,98.5,121.84,113.01999999999998,99.3,1
2024-01-05,CHI,CHA,1.0,2.0,0.5217391304347826,0.21052631578947367,0.4,0.5,0.2,0.1,107.35999999999999,113.02000000000001,97.6,108.97999999999999,120.47999999999999,98.9,1
2024-01-10,CHI,HOU,1.0,1.0,0.5416666666666666,0.29411764705882354,0.6,0.6,0.6,0.5,108.17999999999999,107.23999999999998,95.166,113.22,111.72,100.6,1
2024-01-12,CHI,GSW,1.0,1.0,0.56,0.47058823529411764,0.6,0.6,0.4,0.4,107.7,108.67999999999999,96.872,118.8,128.26000000000002,98.2,0
2024-01-20,CHI,MEM,1.0,1.0,0.5384615384615384,0.44,0.6,0.6,0.4,0.5,115.82000000000001,118.16,98.806,112.46000000000001,115.08000000000001,98.0,1
2024-01-30,CHI,TOR,1.0,1.0,0.5555555555555556,0.2916666666666667,0.6,0.6,0.0,0.1,120.28000000000002,114.1,97.8,108.8,120.96000000000001,99.6,0
2024-02-03,CHI,SAC,2.0,0.0,0.5357142857142857,0.5,0.4,0.5,0.8,0.5,117.33999999999999,118.54,97.6,118.62,115.7,100.3,0
2024-02-06,CHI,MIN,2.0,1.0,0.5172413793103449,0.6551724137931034,0.4,0.5,0.6,0.6,115.5,117.52000000000001,99.7,115.34,104.23999999999998,96.4,1
2024-02-22,CHI,BOS,7.0,7.0,0.5333333333333333,0.6551724137931034,0.6,0.5,1.0,0.8,119.7,117.8,95.226,125.75999999999999,109.85999999999999,99.4,0
2024-02-27,CHI,DET,1.0,0.0,0.5161290322580645,0.1875,0.4,0.5,0.0,0.2,115.28000000000002,117.74000000000001,97.50800000000001,107.62,116.9,102.0,0
2024-02-28,CHI,CLE,0.0,0.0,0.5,0.6206896551724138,0.4,0.5,0.6,0.7,112.3,116.08000000000001,99.3,113.92,113.6,96.6,1
2024-03-01,CHI,MIL,1.0,0.0,0.5151515151515151,0.5,0.4,0.5,0.8,0.6,109.2,112.67999999999999,97.748,119.5,103.4,96.7,0
2024-03-11,CHI,DAL,1.0,1.0,0.5,0.53125,0.6,0.5,0.4,0.5,116.02000000000001,118.62,96.2,119.25999999999999,124.47999999999999,100.8,0
2024-03-14,CHI,LAC,0.0,1.0,0.4857142857142857,0.59375,0.6,0.6,0.4,0.5,114.17999999999999,121.38,97.806,117.04,119.66,95.5,0
2024-03-16,CHI,WAS,1.0,1.0,0.4722222222222222,0.21052631578947367,0.4,0.5,0.4,0.2,113.0,124.96,97.006,109.61999999999998,113.8,100.0,1
2024-03-18,CHI,POR,1.0,1.0,0.4864864864864865,0.23529411764705882,0.4,0.6,0.4,0.4,113.86000000000001,120.9,96.506,108.97999999999999,117.5,95.59,1
2024-03-23,CHI,BOS,1.0,0.0,0.5,0.6842105263157895,0.6,0.6,1.0,0.8,118.42,117.3,98.506,129.8,109.08,97.0,0
2024-03-25,CHI,WAS,1.0,1.0,0.48717948717948717,0.20512820512820512,0.4,0.5,0.4,0.4,119.75999999999999,121.62,96.4,107.88,121.05999999999999,99.8,0
2024-03-27,CHI,IND,1.0,1.0,0.475,0.5,0.4,0.4,0.6,0.6,116.88,115.54,97.9,124.16,116.16,101.0,1
2024-04-01,CHI,ATL,0.0,1.0,0.4878048780487805,0.3684210526315789,0.4,0.5,0.8,0.5,118.08,117.66,94.9,124.66,114.9,95.566,0
2024-04-05,CHI,NYK,3.0,0.0,0.47619047619047616,0.5263157894736842,0.4,0.4,0.4,0.6,113.58,113.64000000000001,96.3,124.9,115.92,94.69,1
2024-04-09,CHI,NYK,1.0,1.0,0.4883720930232558,0.525,0.4,0.4,0.4,0.5,109.25999999999999,115.58,95.8,117.08,114.72,95.1,0
2024-04-17,CHI,ATL,2.0,2.0,0.4772727272727273,0.3488372093023256,0.4,0.5,0.0,0.3,118.42,119.2,97.628,106.9,121.9,100.772,1
2024-10-12,CHI,MEM,3.0,1.0,0.0,1.0,0.6,0.5,0.2,0.4,111.78,112.52000000000001,102.928,106.22,115.58,102.6,0
2024-10-16,CHI,MIN,1.0,2.0,0.0,0.5,0.4,0.4,0.6,0.5,107.35999999999999,109.14000000000001,105.7,111.67999999999999,110.7,100.8,1
2024-10-18,CHI,CLE,1.0,1.0,0.5,0.0,0.4,0.5,0.0,0.2,104.3,108.94000000000001,107.2,104.82000000000001,116.02000000000001,100.0,1
2024-10-26,CHI,OKC,0.0,1.0,0.6666666666666666,1.0,0.6,0.5,0.8,0.6,111.28,111.6,108.07000000000001,111.3,97.2,98.868,0
2024-10-30,CHI,ORL,1.0,1.0,0.5,0.25,0.6,0.5,0.8,0.5,108.08,111.16,109.47,114.64000000000001,106.02000000000001,100.8,1
2024-11-04,CHI,UTA,2.0,1.0,0.6,0.2,0.6,0.5,0.0,0.2,106.66,109.46,106.3,93.38000000000001,115.05999999999999,101.7,0
2024-11-07,CHI,MIN,0.0,2.0,0.5,0.3333333333333333,0.4,0.5,0.6,0.4,108.7,115.3,103.7,114.42,110.38000000000002,98.3,0
2024-11-11,CHI,CLE,1.0,1.0,0.42857142857142855,0.7142857142857143,0.2,0.4,1.0,1.0,113.28,121.1,102.9,121.17999999999999,114.62,99.0,0
2024-11-17,CHI,HOU,1.0,1.0,0.375,0.5714285714285714,0.4,0.4,0.8,0.8,117.72,121.84,103.7,109.02000000000001,103.75999999999999,101.0,0
2024-11-22,CHI,ATL,1.0,1.0,0.3333333333333333,0.3,0.4,0.3,0.6,0.5,113.38,123.9,103.7,107.4,109.73999999999998,105.0,1
2024-11-23,CHI,MEM,0.0,2.0,0.4,0.6,0.4,0.4,0.4,0.6,114.48000000000002,122.61999999999998,104.7,109.35999999999999,109.25999999999999,104.9,0
2024-11-29,CHI,BOS,1.0,3.0,0.36363636363636365,0.8333333333333334,0.4,0.4,1.0,0.8,118.85999999999999,120.96,104.0,120.74000000000001,111.16,95.14200000000001,0
2024-12-02,CHI,BKN,2.0,0.0,0.3333333333333333,0.35714285714285715,0.4,0.4,0.6,0.4,121.58000000000001,121.82000000000001,105.7,112.68000000000002,114.6,98.3,1
2024-12-06,CHI,IND,0.0,1.0,0.38461538461538464,0.2,0.6,0.5,0.2,0.3,122.04,115.06000000000002,105.2,108.78,117.94000000000001,101.5,0
2024-12-08,CHI,PHI,1.0,1.0,0.35714285714285715,0.2857142857142857,0.4,0.5,0.6,0.4,121.96,120.44000000000001,104.5,111.0,107.14000000000001,95.49600000000001,0
2024-12-13,CHI,CHA,4.0,4.0,0.3333333333333333,0.23076923076923078,0.4,0.4,0.2,0.2,118.72,115.84,104.2,109.67999999999999,119.47999999999999,95.4,1
2024-12-21,CHI,BOS,1.0,1.0,0.375,0.8,0.6,0.6,0.6,0.7,109.9,108.9,103.8,114.42,107.94000000000001,100.9,0
2024-12-23,CHI,MIL,1.0,1.0,0.35294117647058826,0.375,0.6,0.5,0.8,0.7,105.46,107.64000000000001,103.4,105.66,101.96,101.2,0
2024-12-28,CHI,MIL,1.0,1.0,0.3333333333333333,0.4117647058823529,0.4,0.5,0.6,0.6,108.64000000000001,117.12,103.2,104.4,100.75999999999999,100.8,1
2025-01-04,CHI,NYK,2.0,0.0,0.3684210526315789,0.6363636363636364,0.4,0.5,0.8,0.9,106.46,112.0,104.05799999999999,116.47999999999999,106.47999999999999,99.77799999999999,1
2025-01-06,CHI,SAS,1.0,1.0,0.4,0.35294117647058826,0.6,0.6,0.6,0.5,114.66,113.6,105.05799999999999,110.32000000000001,103.96,97.644,1
2025-01-10,CHI,WAS,1.0,1.0,0.42857142857142855,0.05263157894736842,0.6,0.5,0.2,0.2,110.66,112.34,104.458,111.52000000000001,118.78000000000002,100.0,1
2025-01-12,CHI,SAC,1.0,1.0,0.45454545454545453,0.47368421052631576,0.6,0.5,1.0,0.6,116.58000000000001,113.4,104.9,118.9,106.16,100.1,0
2025-01-14,CHI,NOP,1.0,1.0,0.43478260869565216,0.14285714285714285,0.6,0.5,0.4,0.3,119.92,115.02000000000001,103.6,112.84,113.63999999999999,97.6,0
2025-01-15,CHI,ATL,0.0,0.0,0.4166666666666667,0.391304347826087,0.4,0.5,0.4,0.6,115.85999999999999,115.25999999999999,102.5,111.46,120.2,102.0,0
2025-01-17,CHI,CHA,1.0,1.0,0.4,0.19047619047619047,0.2,0.5,0.4,0.2,111.46000000000001,115.05999999999999,102.9,108.96,109.54,100.0,0
2025-01-25,CHI,PHI,1.0,0.0,0.38461538461538464,0.37037037037037035,0.2,0.3,0.2,0.2,106.6,115.08,100.7,117.16,130.07999999999998,95.76,0
2025-01-27,CHI,DEN,1.0,1.0,0.37037037037037035,0.5769230769230769,0.2,0.2,0.8,0.8,107.88,115.72,99.9,124.85999999999999,114.5,100.7,1
2025-02-04,CHI,MIA,1.0,2.0,0.39285714285714285,0.48148148148148145,0.4,0.3,0.6,0.4,108.75999999999999,113.52000000000001,103.6,107.05999999999999,113.6,96.65599999999999,1
2025-02-08,CHI,GSW,2.0,1.0,0.41379310344827586,0.5,0.4,0.4,0.4,0.4,113.94000000000001,119.94000000000001,101.7,110.78,115.44000000000001,101.9,0
2025-02-11,CHI,DET,2.0,1.0,0.4,0.5,0.4,0.4,0.6,0.5,116.72,122.41999999999999,101.2,120.82000000000001,114.44000000000001,101.3,0
2025-02-12,CHI,DET,0.0,0.0,0.3870967741935484,0.5172413793103449,0.2,0.3,0.6,0.5,110.08000000000001,127.05999999999999,101.8,122.5,109.91999999999999,100.7,0
2025-02-22,CHI,PHX,1.0,1.0,0.375,0.41935483870967744,0.0,0.3,0.2,0.2,103.6,123.7,100.724,112.96000000000001,119.35999999999999,99.562,0
2025-02-26,CHI,LAC,1.0,1.0,0.36363636363636365,0.42857142857142855,0.2,0.3,0.4,0.4,107.91999999999999,114.24000000000001,103.924,109.97999999999999,113.84,100.462,0
2025-02-28,CHI,TOR,1.0,1.0,0.35294117647058826,0.22580645161290322,0.2,0.2,0.2,0.2,114.52000000000001,113.5,102.624,106.3,114.54,99.476,1
2025-03-04,CHI,CLE,1.0,1.0,0.37142857142857144,0.7333333333333333,0.4,0.2,1.0,1.0,118.72,115.21999999999998,101.41600000000001,129.36,110.64000000000001,98.268,0
2025-03-10,CHI,IND,1.0,1.0,0.3611111111111111,0.4722222222222222,0.6,0.4,0.4,0.6,113.21999999999998,117.02000000000001,102.816,122.66,119.1,97.8,1
2025-03-13,CHI,BKN,2.0,1.0,0.3783783783783784,0.3333333333333333,0.6,0.5,0.2,0.2,112.9,115.38,104.4,115.8,121.47999999999999,94.3,1
2025-03-27,CHI,LAL,2.0,0.0,0.39473684210526316,0.47368421052631576,0.8,0.8,0.4,0.4,124.82000000000001,112.75999999999999,101.9,111.82000000000001,124.32000000000001,98.2,1
2025-03-29,CHI,DAL,1.0,1.0,0.41025641025641024,0.41025641025641024,0.8,0.8,0.6,0.4,126.33999999999999,116.78,101.8,116.9,113.75999999999999,100.5,0
2025-04-01,CHI,TOR,0.0,1.0,0.4,0.3170731707317073,0.6,0.6,0.8,0.6,118.47999999999999,115.64000000000001,106.5,106.25999999999999,100.02000000000001,103.8,1
2025-04-04,CHI,POR,2.0,0.0,0.4146341463414634,0.36585365853658536,0.6,0.6,0.4,0.6,117.28,116.44000000000001,106.2,110.0,116.16,99.7,1
2025-04-09,CHI,MIA,0.0,1.0,0.42857142857142855,0.43902439024390244,0.6,0.7,0.6,0.7,115.88,118.46,106.3,119.11999999999998,108.62,96.7,1
2025-04-11,CHI,WAS,1.0,1.0,0.4418604651162791,0.20930232558139536,0.8,0.7,0.2,0.2,118.52000000000001,114.35999999999999,104.2,105.46,119.1,95.8,1
2025-04-16,CHI,MIA,2.0,2.0,0.45454545454545453,0.4418604651162791,0.8,0.7,0.4,0.6,116.66,106.88,103.7,118.9,110.78,100.9,0
2025-10-09,CHI,CLE,1.0,1.0,0.0,0.0,0.8,0.7,0.2,0.5,109.7,101.78,103.6,112.02000000000001,114.16,102.7,1
2025-10-12,CHI,MIL,2.0,2.0,1.0,1.0,0.8,0.8,0.6,0.6,107.61999999999998,100.58,105.3,110.47999999999999,109.16,99.652,0
2025-10-16,CHI,MIN,1.0,2.0,0.5,0.5,0.4,0.6,0.4,0.4,107.47999999999999,112.3,105.0,111.8,104.88,100.258,1
2025-10-22,CHI,DET,5.0,5.0,0.6666666666666666,0.3333333333333333,0.6,0.6,0.4,0.4,112.02000000000001,112.1,107.3,112.75999999999999,110.78,101.3,1
2025-10-27,CHI,ATL,1.0,1.0,0.75,0.6666666666666666,0.6,0.7,0.4,0.4,111.16,109.16,106.2,104.76000000000002,114.02000000000001,105.484,1
2025-10-29,CHI,SAC,1.0,0.0,0.8,0.25,0.8,0.7,0.4,0.3,112.94000000000001,108.84,105.8,110.94000000000001,112.7,101.3,1
2025-10-31,CHI,NYK,1.0,2.0,0.8333333333333334,0.5,1.0,0.7,0.6,0.6,114.97999999999999,106.9,105.6,111.08,109.8,100.1,1
2025-11-04,CHI,PHI,1.0,1.0,0.8571428571428571,0.6,0.8,0.7,0.8,0.6,120.64000000000001,114.8,102.4,124.12,115.78,100.396,1
2025-11-10,CHI,SAS,1.0,1.0,0.875,0.6666666666666666,0.4,0.7,0.6,0.8,116.86000000000001,121.72,101.9,116.24000000000001,115.52000000000001,100.6,0
2025-11-21,CHI,MIA,1.0,1.0,0.7777777777777778,0.2222222222222222,0.4,0.4,0.6,0.6,114.96000000000001,117.24000000000001,105.172,114.16000000000001,115.6,104.95,0
2025-11-22,CHI,WAS,0.0,0.0,0.7,0.18181818181818182,0.4,0.3,0.0,0.0,112.14000000000001,120.46,106.072,110.96,128.3,100.92800000000001,1
2025-12-03,CHI,BKN,1.0,1.0,0.7272727272727273,0.3076923076923077,0.2,0.3,0.2,0.3,110.75999999999999,116.47999999999999,105.6,110.46,117.62,95.9,0
2025-12-05,CHI,IND,1.0,1.0,0.6666666666666666,0.08333333333333333,0.0,0.3,0.4,0.3,108.32000000000001,116.0,104.7,111.67999999999999,110.7,99.9,0
2025-12-07,CHI,GSW,1.0,0.0,0.6153846153846154,0.375,0.0,0.3,0.4,0.4,105.7,114.0,102.7,106.68000000000002,107.8,96.0,0
2025-12-14,CHI,NOP,1.0,2.0,0.5714285714285714,0.08333333333333333,0.2,0.2,0.2,0.2,108.08,121.12,100.8,118.44000000000001,121.6,104.596,0
2025-12-17,CHI,CLE,2.0,2.0,0.5333333333333333,0.46153846153846156,0.2,0.2,0.4,0.4,106.25999999999999,120.34,99.6,112.32000000000001,113.96,100.19000000000001,1
2025-12-26,CHI,PHI,2.0,2.0,0.5625,0.5384615384615384,0.8,0.5,0.6,0.6,121.24000000000001,117.46,106.1,115.05999999999999,112.44000000000001,99.8,1
2025-12-27,CHI,MIL,0.0,0.0,0.5882352941176471,0.35294117647058826,1.0,0.6,0.2,0.3,122.66,115.92,105.5,101.25999999999999,113.32000000000001,99.0,0
2025-12-29,CHI,MIN,1.0,1.0,0.5555555555555556,0.5,0.8,0.6,0.6,0.6,119.93999999999998,118.52000000000001,103.5,110.52000000000001,111.14000000000001,101.474,0
2025-12-31,CHI,NOP,1.0,1.0,0.5263157894736842,0.14285714285714285,0.6,0.6,0.2,0.5,114.13999999999999,121.32000000000001,102.8,113.08000000000001,120.2,103.5,1
2026-01-02,CHI,ORL,1.0,1.0,0.55,0.5,0.6,0.7,0.6,0.5,111.52000000000001,115.8,102.3,111.92,114.28,100.0,1
2026-01-03,CHI,CHA,0.0,0.0,0.5714285714285714,0.25,0.6,0.7,0.4,0.4,112.62,115.6,100.7,125.54,121.55999999999999,96.8,0
2026-01-10,CHI,DAL,2.0,1.0,0.5454545454545454,0.3,0.4,0.5,0.4,0.3,111.88,115.42,98.0,107.96000000000001,111.2,102.2,1
2026-01-14,CHI,UTA,0.0,1.0,0.5652173913043478,0.25,0.2,0.4,0.4,0.4,109.04,115.8,97.2,109.53999999999999,122.58,102.984,1
2026-01-18,CHI,BKN,1.0,1.0,0.5833333333333334,0.3333333333333333,0.4,0.4,0.2,0.2,114.92,116.5,98.5,111.67999999999999,117.9,95.4,1
2026-01-20,CHI,LAC,1.0,0.0,0.6,0.4166666666666667,0.6,0.5,1.0,0.8,121.44000000000001,114.7,98.8,114.78,107.38,96.638,1
2026-01-24,CHI,BOS,1.0,0.0,0.6153846153846154,0.6153846153846154,0.8,0.5,0.8,0.6,123.72,112.94000000000001,100.1,119.3,109.56000000000002,97.30600000000001,1
2026-01-26,CHI,LAL,1.0,1.0,0.6296296296296297,0.5769230769230769,0.8,0.6,0.6,0.4,123.16000000000001,112.62,98.1,113.9,112.35999999999999,98.6,0
2026-01-29,CHI,MIA,0.0,0.0,0.6071428571428571,0.37037037037037035,0.6,0.6,0.6,0.5,120.22,116.42,99.6,117.1,112.66,105.8,0
2026-02-07,CHI,DEN,1.0,2.0,0.5862068965517241,0.6774193548387096,0.2,0.4,0.4,0.4,104.67999999999999,120.04,104.8,119.54,120.26000000000002,94.572,0
2026-02-19,CHI,TOR,7.0,7.0,0.5666666666666667,0.6206896551724138,0.0,0.1,0.6,0.6,111.5,127.92,100.3,115.12,110.84,99.7,0
2026-02-21,CHI,DET,1.0,1.0,0.5483870967741935,0.7,0.0,0.1,0.8,0.8,108.2,122.48000000000002,101.2,121.5,106.3,96.5,0
2026-02-22,CHI,NYK,0.0,0.0,0.53125,0.5666666666666667,0.0,0.1,0.6,0.7,106.66,120.08,103.4,119.8,107.3,98.86800000000001,0
2026-02-24,CHI,CHA,1.0,1.0,0.5151515151515151,0.48484848484848486,0.0,0.1,0.4,0.7,103.55999999999999,114.1,102.8,117.32000000000001,117.63999999999999,94.5,0
2026-02-26,CHI,POR,1.0,1.0,0.5,0.4,0.0,0.0,0.4,0.5,102.06,117.52000000000001,101.2,107.24000000000001,116.8,104.1,0
2026-03-01,CHI,MIL,2.0,1.0,0.4857142857142857,0.4375,0.0,0.0,0.6,0.7,101.96000000000001,115.0,102.7,116.06000000000002,120.58000000000001,99.5,1
2026-03-03,CHI,OKC,1.0,1.0,0.5,0.6857142857142857,0.2,0.1,0.8,0.7,105.58,112.72,102.6,112.46,107.2,100.92999999999999,0
2026-03-16,CHI,MEM,2.0,2.0,0.4864864864864865,0.35135135135135137,0.4,0.3,0.0,0.2,111.6,117.52000000000001,102.40599999999999,117.42,127.84,99.5,1
2026-03-18,CHI,TOR,1.0,2.0,0.5,0.6,0.4,0.4,0.6,0.4,117.1,118.1,102.40599999999999,117.02000000000001,112.08,98.1,0
2026-03-19,CHI,CLE,0.0,1.0,0.48717948717948717,0.5555555555555556,0.4,0.4,0.6,0.5,116.12,119.62,103.20599999999999,126.16,118.83999999999999,97.8,0
2026-03-23,CHI,HOU,3.0,1.0,0.475,0.5405405405405406,0.2,0.4,0.6,0.5,113.84,120.02000000000001,103.6,116.71999999999998,113.97999999999999,95.5,1
2023-11-08,DAL,TOR,1.0,2.0,0.8,0.5,0.8,0.7,0.4,0.6,119.26000000000002,112.54,99.6,113.01999999999998,113.0,95.652,0
2023-11-10,DAL,LAC,1.0,1.0,0.6666666666666666,0.0,0.6,0.7,0.4,0.5,116.64000000000001,115.6,100.1,108.05999999999999,103.17999999999999,100.23400000000001,1
2023-11-19,DAL,SAC,0.0,1.0,0.7142857142857143,0.3333333333333333,0.6,0.6,1.0,0.6,124.12,121.75999999999999,103.9,117.97999999999999,109.72,101.662,0
2023-11-28,DAL,HOU,2.0,3.0,0.625,0.25,0.4,0.5,0.4,0.7,113.14000000000001,118.6,98.7,109.73999999999998,104.67999999999999,97.6,1
2023-12-01,DAL,MEM,2.0,1.0,0.6666666666666666,0.2727272727272727,0.4,0.5,0.2,0.3,113.1,119.82000000000001,97.3,101.10000000000001,111.64000000000001,95.4,0
2023-12-02,DAL,OKC,0.0,1.0,0.6,0.6666666666666666,0.4,0.5,0.6,0.7,109.05999999999999,116.94000000000001,95.5,124.44000000000001,108.72,98.3,0
2023-12-06,DAL,UTA,3.0,3.0,0.5454545454545454,0.15384615384615385,0.4,0.4,0.6,0.4,109.32000000000001,114.52000000000001,96.7,105.16,108.25999999999999,96.31800000000001,1
2023-12-12,DAL,LAL,0.0,2.0,0.5833333333333334,0.3333333333333333,0.6,0.5,0.8,0.7,119.62,109.97999999999999,101.1,112.38,103.46000000000001,102.8,1
2023-12-14,DAL,MIN,1.0,2.0,0.6153846153846154,0.7142857142857143,0.8,0.6,0.8,0.8,125.8,113.51999999999998,101.4,114.35999999999999,107.62,97.9,0
2023-12-20,DAL,LAC,1.0,1.0,0.5714285714285714,0.4166666666666667,0.6,0.6,1.0,0.9,116.6,122.58000000000001,99.6,133.07999999999998,117.96,100.0,0
2023-12-23,DAL,SAS,0.0,1.0,0.5333333333333333,0.2,0.2,0.5,0.2,0.1,107.66,121.58,101.0,108.72,119.47999999999999,105.3,1
2023-12-27,DAL,CLE,1.0,3.0,0.5625,0.5,0.4,0.6,0.8,0.6,114.22,118.94000000000001,102.2,124.0,119.62,94.956,0
2024-01-03,DAL,POR,1.0,1.0,0.5294117647058824,0.2222222222222222,0.4,0.4,0.4,0.3,112.96,117.38,101.1,112.67999999999999,118.8,100.0,1
2024-01-05,DAL,POR,1.0,1.0,0.5555555555555556,0.21052631578947367,0.4,0.4,0.4,0.3,111.85999999999999,113.67999999999999,101.6,109.7,117.58,101.1,1
2024-01-07,DAL,MIN,1.0,1.0,0.5789473684210527,0.6666666666666666,0.6,0.5,0.6,0.6,115.13999999999999,109.97999999999999,103.5,113.97999999999999,110.03999999999999,98.3,1
2024-01-09,DAL,MEM,1.0,1.0,0.6,0.43478260869565216,0.8,0.6,0.6,0.6,117.58,109.36000000000001,102.3,109.12,110.97999999999999,101.9,0
2024-01-11,DAL,NYK,1.0,1.0,0.5714285714285714,0.4782608695652174,0.6,0.6,1.0,0.6,112.46,109.2,101.9,119.92,100.22,97.7,1
2024-01-13,DAL,NOP,1.0,0.0,0.5909090909090909,0.5714285714285714,0.8,0.6,0.6,0.6,120.58000000000001,109.6,101.2,123.94000000000001,113.24000000000001,96.6,0
2024-01-15,DAL,NOP,1.0,1.0,0.5652173913043478,0.5909090909090909,0.6,0.5,0.6,0.7,119.82000000000001,116.6,98.8,124.44000000000001,113.92,96.4,1
2024-01-22,DAL,BOS,4.0,0.0,0.5833333333333334,0.6,0.4,0.6,0.8,0.7,117.17999999999999,124.1,98.1,117.33999999999999,103.83999999999999,99.5,0
2024-01-24,DAL,PHX,1.0,1.0,0.56,0.6666666666666666,0.4,0.5,1.0,0.7,118.16,123.66,98.4,121.58,113.97999999999999,99.1,0
2024-01-27,DAL,SAC,0.0,1.0,0.5384615384615384,0.4583333333333333,0.4,0.5,0.4,0.5,118.8,126.32000000000001,101.3,122.85999999999999,121.8,101.25800000000001,0
2024-01-29,DAL,ORL,1.0,0.0,0.5185185185185185,0.4230769230769231,0.2,0.4,0.4,0.3,116.28,126.32000000000001,101.5,113.44000000000001,115.36000000000001,93.9,1
2024-02-03,DAL,MIL,2.0,2.0,0.5357142857142857,0.48,0.4,0.4,0.4,0.6,117.7,128.92000000000002,99.9,115.25999999999999,113.0,102.2,0
2024-02-10,DAL,OKC,1.0,3.0,0.5172413793103449,0.5769230769230769,0.6,0.5,0.6,0.7,114.4,115.24000000000001,98.4,117.9,112.75999999999999,95.744,1
2024-02-12,DAL,WAS,1.0,1.0,0.5333333333333333,0.25,0.8,0.6,0.0,0.2,123.41999999999999,110.7,100.7,106.9,117.16,105.0,1
2024-02-14,DAL,SAS,1.0,1.0,0.5483870967741935,0.23333333333333334,1.0,0.7,0.2,0.3,121.7,105.2,101.5,107.12,115.62,101.1,1
2024-02-22,DAL,PHX,7.0,7.0,0.5625,0.6206896551724138,1.0,0.7,0.8,0.7,119.42,102.22,102.9,114.42,107.08,104.9,1
2024-03-03,DAL,PHI,1.0,1.0,0.5757575757575758,0.5517241379310345,0.4,0.7,0.4,0.4,118.25999999999999,124.78000000000002,101.2,109.14000000000001,117.81999999999998,95.1,0
2024-03-05,DAL,IND,1.0,1.0,0.5588235294117647,0.42424242424242425,0.2,0.6,0.4,0.5,116.32000000000001,125.72,101.6,114.85999999999999,117.96,101.9,0
2024-03-07,DAL,MIA,1.0,1.0,0.5428571428571428,0.5454545454545454,0.2,0.5,0.8,0.8,119.38,127.5,100.6,117.76000000000002,112.34,96.3,1
2024-03-13,DAL,GSW,1.0,1.0,0.5555555555555556,0.59375,0.6,0.5,0.4,0.6,124.0,116.46,99.7,110.25999999999999,114.92,101.5,1
2024-03-17,DAL,DEN,2.0,1.0,0.5675675675675675,0.5789473684210527,0.8,0.5,1.0,0.9,122.35999999999999,110.24000000000001,99.6,123.84,111.46000000000001,96.9,1
2024-03-21,DAL,UTA,1.0,0.0,0.5789473684210527,0.2702702702702703,0.8,0.6,0.2,0.2,117.04,107.62,98.3,111.4,123.32000000000001,97.2,1
2024-04-04,DAL,ATL,1.0,0.0,0.5897435897435898,0.38461538461538464,0.8,0.8,0.8,0.7,117.67999999999999,105.46,98.1,117.5,112.8,98.266,1
2024-04-05,DAL,GSW,0.0,0.0,0.6,0.625,0.8,0.8,1.0,0.7,114.92,101.84,99.6,116.8,105.04,97.6,1
2024-04-07,DAL,HOU,1.0,1.0,0.6097560975609756,0.35,0.8,0.9,0.2,0.6,110.22,103.42,99.8,108.2,121.24000000000001,97.4,1
2024-04-12,DAL,DET,1.0,0.0,0.6190476190476191,0.18604651162790697,1.0,0.9,0.0,0.1,118.8,103.74000000000001,99.978,103.8,119.02000000000001,98.9,0
2024-04-26,DAL,LAC,2.0,2.0,0.6046511627906976,0.6341463414634146,0.4,0.6,0.2,0.5,100.3,110.75999999999999,96.3,106.74000000000001,109.92,98.5,1
2024-04-28,DAL,LAC,1.0,1.0,0.6136363636363636,0.6190476190476191,0.4,0.7,0.2,0.5,98.34,110.75999999999999,96.0,105.97999999999999,108.28,95.8,0
2024-05-03,DAL,LAC,1.0,1.0,0.6,0.627906976744186,0.6,0.6,0.4,0.4,113.7,108.88,92.4,108.88,113.7,92.4,1
2024-05-11,DAL,OKC,1.0,1.0,0.6086956521739131,0.5909090909090909,0.6,0.5,0.8,0.9,119.42,114.97999999999999,93.8,115.36000000000001,99.86,96.2,1
2024-05-13,DAL,OKC,1.0,1.0,0.6170212765957447,0.5777777777777777,0.8,0.6,0.6,0.8,117.7,110.58,94.5,109.8,101.5,97.0,0
2024-05-18,DAL,OKC,2.0,2.0,0.6041666666666666,0.5869565217391305,0.6,0.7,0.4,0.7,109.78,109.88,94.6,109.88,109.78,94.6,1
